BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460844.922406,0.99103,0.00145,1.0145,0.84,-2.61,12.12,7084
2460844.922571,0.98807,0.00143,1.0145,-2.73,-0.07,12.65,7711
2460844.922733,0.98734,0.00143,1.0145,-0.53,0.66,11.68,9960
2460844.922884,0.98685,0.00142,1.0145,-1.21,-0.92,11.31,9760
2460844.923046,0.99161,0.00144,1.0145,-1.29,-0.05,12.89,7145
2460844.923197,0.99336,0.00144,1.0145,-1.90,1.12,12.28,7833
2460844.923350,0.98936,0.00143,1.0144,-1.58,-0.54,11.99,8357
2460844.923512,0.98972,0.00142,1.0144,0.20,-2.22,11.23,10199
2460844.923663,0.99039,0.00143,1.0144,-1.15,0.88,10.26,13638
2460844.923826,0.98503,0.00142,1.0144,-0.66,-2.00,11.25,10009
2460844.923977,0.99173,0.00143,1.0144,-3.24,0.92,10.19,10863
2460844.924128,0.98942,0.00143,1.0144,0.67,0.72,11.93,9146
2460844.924290,0.99155,0.00144,1.0144,-1.68,-0.42,11.97,7771
2460844.924441,0.99244,0.00143,1.0144,-0.68,0.44,12.83,7822
2460844.924598,0.99118,0.00143,1.0144,-0.56,-1.27,11.04,9666
2460844.924749,0.98646,0.00143,1.0143,-0.94,-0.03,12.85,8555
2460844.924911,0.99287,0.00144,1.0143,-1.51,0.77,12.32,8731
2460844.925062,0.98980,0.00143,1.0143,-2.45,1.62,10.61,9089
2460844.925225,0.98739,0.00143,1.0143,-0.95,-1.83,10.19,11000
2460844.925375,0.99001,0.00143,1.0143,-0.69,0.96,11.04,9396
2460844.925538,0.98712,0.00143,1.0143,-0.02,-1.07,10.75,9702
2460844.925689,0.98832,0.00143,1.0143,-1.90,-0.06,10.78,10069
2460844.925839,0.98936,0.00143,1.0143,0.45,1.93,12.52,7892
2460844.926002,0.99000,0.00144,1.0143,-3.18,-0.69,11.64,8621
2460844.926153,0.99010,0.00144,1.0143,-1.01,1.05,12.30,7289
2460844.926308,0.99019,0.00144,1.0143,-1.79,-0.39,12.38,7169
2460844.926471,0.99038,0.00145,1.0143,-0.18,-2.22,12.70,6719
2460844.926621,0.97929,0.00143,1.0143,-0.34,0.04,11.42,7051
2460844.926784,0.98685,0.00143,1.0143,-2.02,1.26,12.80,8982
2460844.926946,0.98337,0.00143,1.0143,0.45,0.64,11.45,9479
2460844.927097,0.98713,0.00144,1.0143,-1.80,1.54,11.73,9104
2460844.927259,0.99054,0.00143,1.0143,-0.06,1.02,10.78,10973
2460844.927410,0.98947,0.00143,1.0143,0.55,-0.05,12.51,9546
2460844.927572,0.98657,0.00142,1.0143,-1.21,-1.06,11.75,10336
2460844.927737,0.98599,0.00142,1.0143,-2.40,-0.02,10.53,12612
2460844.927900,0.98614,0.00142,1.0143,1.11,-0.27,11.63,12010
2460844.928054,0.98630,0.00142,1.0143,-3.08,0.69,11.24,10692
2460844.928205,0.98752,0.00143,1.0143,-1.26,-0.48,10.55,12365
2460844.928367,0.99151,0.00143,1.0143,-0.90,0.29,11.94,10195
2460844.928518,0.98956,0.00143,1.0143,1.04,1.35,10.77,11868
2460844.928680,0.99000,0.00142,1.0144,-1.41,-0.57,11.79,12459
2460844.928834,0.98858,0.00142,1.0144,-0.50,-1.21,12.02,11951
2460844.928996,0.98935,0.00142,1.0144,-0.04,0.08,11.72,11369
2460844.929147,0.98743,0.00142,1.0144,-2.92,-0.35,11.27,14226
2460844.929309,0.98958,0.00143,1.0144,0.35,0.14,11.23,10827
2460844.929460,0.98859,0.00142,1.0144,-0.69,0.34,11.41,11984
2460844.929623,0.99244,0.00142,1.0144,-0.14,0.35,9.64,15234
2460844.929779,0.98775,0.00142,1.0144,-1.31,0.19,11.19,14213
2460844.929941,0.98730,0.00142,1.0144,-0.00,-0.19,11.22,16003
2460844.930092,0.99061,0.00142,1.0145,-1.85,1.32,11.09,16191
2460844.930254,0.98909,0.00142,1.0145,0.05,1.68,11.06,15102
2460844.930416,0.98939,0.00142,1.0145,-0.92,-0.57,11.63,15959
2460844.930568,0.99059,0.00143,1.0145,-0.34,-0.68,11.87,12084
2460844.930730,0.99173,0.00143,1.0145,-1.46,1.43,10.63,16876
2460844.930882,0.99065,0.00143,1.0145,-2.39,1.19,11.92,13669
2460844.931044,0.99114,0.00143,1.0146,1.56,-0.08,11.27,16951
2460844.931198,0.99248,0.00143,1.0146,-0.43,0.20,12.22,13871
2460844.931349,0.98699,0.00142,1.0146,-0.48,1.75,9.77,20489
2460844.931511,0.98946,0.00142,1.0146,-1.14,0.00,9.98,18868
2460844.931662,0.98746,0.00142,1.0146,-0.55,-0.35,10.88,16914
2460844.931825,0.99280,0.00142,1.0147,-1.46,1.57,10.05,19085
2460844.931978,0.98865,0.00142,1.0147,-0.31,0.13,10.45,16286
2460844.932142,0.99189,0.00142,1.0147,-2.70,0.54,10.23,17948
