BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460844.916460,0.98708,0.00131,1.0156,-0.47,1.00,12.19,10709
2460844.916612,0.98673,0.00130,1.0156,1.17,0.76,10.77,15590
2460844.916770,0.98814,0.00133,1.0156,1.80,1.06,13.68,8677
2460844.916926,0.98884,0.00132,1.0155,-1.65,0.65,12.83,10575
2460844.917083,0.98861,0.00132,1.0155,1.65,-0.29,12.96,9970
2460844.917240,0.98914,0.00131,1.0154,-0.44,2.46,13.80,9259
2460844.917560,0.98593,0.00130,1.0154,-0.83,-0.44,10.63,13764
2460844.917712,0.98608,0.00131,1.0153,0.76,1.75,12.33,11320
2460844.917864,0.98605,0.00131,1.0153,1.99,-2.38,11.42,11710
2460844.918023,0.98465,0.00130,1.0153,-1.30,3.20,11.86,12048
2460844.918182,0.98640,0.00130,1.0152,0.75,-2.90,11.67,12147
2460844.918339,0.98760,0.00133,1.0152,-2.16,3.65,14.03,7506
2460844.918809,0.98947,0.00131,1.0151,1.09,-1.20,11.15,13542
2460844.918970,0.98493,0.00130,1.0151,1.24,1.80,11.99,12116
2460844.919122,0.98992,0.00131,1.0150,-1.61,-0.97,12.40,10975
2460844.919294,0.98536,0.00130,1.0150,1.91,-0.16,12.05,11430
2460844.919445,0.98484,0.00130,1.0150,-1.21,-0.61,12.16,11530
2460844.919602,0.98467,0.00130,1.0149,1.79,0.88,11.18,13983
2460844.919761,0.98750,0.00131,1.0149,-0.72,0.81,11.66,12431
2460844.919919,0.98485,0.00130,1.0149,0.04,0.13,14.32,10044
2460844.920077,0.98668,0.00131,1.0149,-0.73,-0.12,12.80,10659
2460844.920232,0.98811,0.00132,1.0148,1.19,1.25,14.83,8336
2460844.920384,0.98641,0.00132,1.0148,1.55,1.77,13.89,8721
2460844.920541,0.98538,0.00131,1.0148,0.36,-1.14,13.17,10290
2460844.920699,0.98518,0.00130,1.0148,-0.09,1.04,12.46,11166
2460844.920858,0.98471,0.00131,1.0147,-1.23,-1.39,13.40,10439
2460844.921014,0.98647,0.00131,1.0147,2.84,0.23,12.97,11027
2460844.921167,0.98913,0.00132,1.0147,-1.65,3.53,14.83,7765
2460844.921323,0.98874,0.00132,1.0147,1.14,0.49,14.82,8644
2460844.921480,0.98671,0.00131,1.0146,0.09,-0.46,13.93,11181
2460844.921638,0.98483,0.00131,1.0146,0.84,2.30,11.34,12358
2460844.922108,0.98880,0.00132,1.0146,2.23,1.00,14.95,8104
2460844.922259,0.99018,0.00132,1.0145,-1.00,0.93,13.57,9271
2460844.922416,0.98751,0.00132,1.0145,2.42,-1.62,13.24,9210
2460844.922576,0.98765,0.00130,1.0145,-1.36,0.68,12.78,11087
2460844.922733,0.98613,0.00130,1.0145,0.89,1.18,12.06,13047
2460844.922891,0.98279,0.00129,1.0145,0.29,0.05,11.72,13647
2460844.923049,0.99036,0.00131,1.0145,0.26,1.00,13.40,9970
2460844.923202,0.98774,0.00131,1.0145,-0.18,2.23,12.65,10713
2460844.923358,0.98739,0.00130,1.0144,-0.02,0.20,12.57,11651
2460844.923511,0.98920,0.00130,1.0144,1.45,-1.58,11.35,14419
2460844.923666,0.98583,0.00129,1.0144,0.49,1.68,10.63,17721
2460844.923823,0.98598,0.00130,1.0144,0.78,-1.08,11.62,14332
2460844.923980,0.98877,0.00130,1.0144,-1.84,1.39,10.77,14455
2460844.924137,0.98861,0.00130,1.0144,2.39,1.36,12.42,12294
2460844.924287,0.98871,0.00131,1.0144,-0.35,-0.05,12.90,10442
2460844.924447,0.99119,0.00130,1.0144,1.18,1.37,12.93,11325
2460844.924600,0.98762,0.00130,1.0144,0.47,-0.50,11.45,12989
2460844.924761,0.98369,0.00130,1.0143,0.69,0.65,12.80,11528
2460844.924914,0.98836,0.00130,1.0143,-0.37,1.35,12.26,12444
2460844.925072,0.98537,0.00130,1.0143,-1.14,2.25,11.33,12214
2460844.925229,0.98330,0.00130,1.0143,0.47,-1.23,10.84,15327
2460844.925379,0.98821,0.00130,1.0143,0.56,1.57,11.46,13095
2460844.925540,0.98643,0.00130,1.0143,1.46,-0.17,11.31,13402
2460844.925691,0.98472,0.00130,1.0143,-0.11,1.08,11.24,13236
2460844.925849,0.98878,0.00131,1.0143,1.64,2.58,12.52,11049
2460844.926000,0.98430,0.00130,1.0143,-1.96,-0.11,12.18,11477
2460844.926158,0.98482,0.00130,1.0143,0.37,1.56,12.67,10192
2460844.926316,0.98801,0.00131,1.0143,-0.30,0.15,12.75,10051
2460844.926477,0.98689,0.00132,1.0143,1.47,-1.64,13.39,8942
2460844.926629,0.97388,0.00130,1.0143,0.68,0.23,12.13,9233
2460844.926794,0.98661,0.00130,1.0143,-0.52,1.88,12.09,12659
2460844.926946,0.98237,0.00130,1.0143,1.73,1.51,11.63,13258
2460844.927105,0.98572,0.00131,1.0143,-1.18,1.39,12.30,12163
2460844.927263,0.98986,0.00130,1.0143,1.02,0.89,10.54,15353
2460844.927415,0.98635,0.00130,1.0143,2.04,0.85,12.29,13353
2460844.927576,0.98621,0.00130,1.0143,0.30,0.02,11.73,13654
2460844.927741,0.98482,0.00129,1.0143,-1.05,0.73,10.95,16820
2460844.927902,0.98291,0.00129,1.0143,2.52,0.18,11.50,15698
2460844.928056,0.98665,0.00130,1.0143,-1.80,1.38,11.62,14753
2460844.928214,0.98388,0.00129,1.0143,-0.08,-0.15,10.96,16509
2460844.928373,0.98754,0.00130,1.0143,0.69,1.19,12.07,13709
2460844.928526,0.98575,0.00130,1.0143,1.93,1.82,11.30,16034
2460844.928683,0.98621,0.00129,1.0144,-0.18,0.14,11.77,16451
2460844.928840,0.98648,0.00129,1.0144,0.59,-0.76,12.21,15465
2460844.928997,0.98657,0.00129,1.0144,1.27,0.68,12.12,15400
2460844.929154,0.98718,0.00129,1.0144,-1.41,0.57,11.62,17703
2460844.929312,0.98431,0.00129,1.0144,1.54,0.62,11.53,14373
2460844.929468,0.98522,0.00129,1.0144,0.67,0.86,11.70,16354
2460844.929625,0.98730,0.00129,1.0144,1.01,0.96,9.99,20128
2460844.929780,0.98600,0.00129,1.0144,0.09,0.81,11.25,18037
2460844.929937,0.98363,0.00129,1.0144,1.14,0.15,11.46,20077
2460844.930096,0.98697,0.00129,1.0145,-0.35,1.88,11.31,20762
2460844.930261,0.98519,0.00129,1.0145,0.89,2.02,11.24,19045
