BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460422.933317,0.99764,0.00178,1.3894,0.34,-0.22,21.99,16555
2460422.933422,0.99867,0.00179,1.3887,-0.90,-0.23,22.63,14802
2460422.933514,0.99853,0.00178,1.3881,-0.65,0.62,22.41,14312
2460422.933630,0.99651,0.00178,1.3874,1.29,-0.14,22.84,11111
2460422.933735,0.99571,0.00178,1.3867,1.04,-1.48,21.80,13732
2460422.933850,1.00091,0.00179,1.3860,1.62,-1.30,22.70,13912
2460422.933955,0.99769,0.00178,1.3854,0.07,-0.64,22.22,15405
2460422.934059,0.99746,0.00178,1.3847,0.64,-0.41,22.84,12171
2460422.934187,0.99655,0.00178,1.3839,0.74,1.36,22.56,13206
2460422.934291,1.00106,0.00178,1.3832,-0.76,0.08,22.40,12186
2460422.934407,0.99860,0.00178,1.3825,-1.27,1.47,22.41,11676
2460422.934546,0.99791,0.00178,1.3816,-3.18,-0.00,23.72,10260
2460422.934685,0.99598,0.00177,1.3808,-4.54,-0.13,22.86,12478
2460422.934790,0.99689,0.00177,1.3801,-3.19,-0.34,22.25,12588
2460422.934906,0.99897,0.00177,1.3794,-1.43,0.25,22.91,11458
2460422.934998,0.99798,0.00177,1.3788,-1.44,-1.05,21.73,14193
2460422.935114,0.99703,0.00177,1.3781,-2.33,0.21,22.37,14786
2460422.935219,0.99592,0.00176,1.3775,-1.51,1.45,22.37,16233
2460422.935334,0.99857,0.00177,1.3768,1.16,-0.23,21.55,15209
2460422.935439,0.99835,0.00177,1.3761,1.06,-0.28,22.44,14061
2460422.935543,0.99700,0.00176,1.3755,-0.63,0.49,22.04,13364
2460422.935671,0.99981,0.00177,1.3747,-0.32,-0.87,22.04,13050
2460422.935786,0.99814,0.00177,1.3740,3.08,0.62,22.13,14682
2460422.935902,0.99708,0.00176,1.3733,0.53,-0.54,22.28,12759
2460422.936007,0.99902,0.00176,1.3726,0.62,1.73,21.53,18230
2460422.936111,0.99602,0.00176,1.3720,0.41,0.90,22.34,14266
2460422.936215,0.99599,0.00175,1.3714,-0.37,-0.05,21.90,17137
2460422.936320,0.99853,0.00176,1.3707,-0.89,-0.07,21.84,14301
