BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460422.944903,0.99849,0.00111,1.3213,2.03,-0.61,24.06,21513
2460422.945112,0.99904,0.00111,1.3202,1.37,-0.00,25.84,18878
2460422.945321,0.99904,0.00111,1.3191,0.20,0.16,24.94,18125
2460422.945529,1.00084,0.00111,1.3180,-0.48,0.27,24.07,20541
2460422.945726,1.00172,0.00111,1.3169,0.91,0.81,24.64,18671
2460422.945935,1.00191,0.00111,1.3158,-0.40,-0.55,25.08,18515
2460422.946144,1.00000,0.00111,1.3147,0.48,0.66,24.74,18962
2460422.946352,0.99877,0.00110,1.3136,0.06,0.24,25.57,17776
2460422.946561,0.99710,0.00110,1.3125,1.15,-0.52,25.18,20407
2460422.946781,1.00211,0.00111,1.3113,0.14,-1.13,25.62,16748
2460422.946990,0.99835,0.00110,1.3102,0.70,0.98,24.03,22395
2460422.947222,0.99989,0.00110,1.3090,1.00,-0.96,23.78,23282
2460422.947466,1.00033,0.00110,1.3077,0.32,-1.48,24.38,24163
2460422.947674,0.99961,0.00110,1.3066,0.16,-0.22,23.41,22583
2460422.947895,1.00120,0.00110,1.3055,2.13,0.51,25.75,16630
2460422.948115,0.99930,0.00110,1.3043,-1.26,0.06,24.37,19678
2460422.948324,1.00025,0.00110,1.3033,1.43,1.26,25.91,19006
2460422.948567,0.99946,0.00109,1.3020,-1.93,-0.55,23.14,23826
2460422.948811,0.99931,0.00109,1.3007,-0.29,-0.10,23.68,24175
2460422.949031,0.99959,0.00109,1.2996,1.09,0.22,23.32,26968
2460422.949240,1.00006,0.00109,1.2986,1.19,-0.67,23.87,22789
2460422.949483,1.00191,0.00109,1.2973,1.19,0.45,23.38,24546
2460422.949727,0.99921,0.00109,1.2961,2.85,0.34,23.60,22727
2460422.949935,0.99799,0.00109,1.2950,0.65,-0.40,23.84,23075
2460422.950144,0.99730,0.00108,1.2939,-0.08,-0.44,23.15,23781
2460422.950387,0.99911,0.00108,1.2927,2.15,-0.14,23.85,25340
2460422.950608,1.00050,0.00108,1.2916,1.48,-0.94,24.22,20960
2460422.950828,0.99915,0.00108,1.2905,-1.53,0.34,25.50,19077
2460422.951048,1.00023,0.00108,1.2894,-0.67,-1.18,25.15,19388
2460422.951257,1.00067,0.00108,1.2884,-0.64,-0.50,24.88,17861
2460422.951477,0.99933,0.00108,1.2873,-1.73,0.03,25.38,18726
2460422.951698,1.00012,0.00108,1.2862,-0.66,0.30,24.30,22412
2460422.951895,0.99925,0.00108,1.2852,1.23,-0.51,24.54,19406
2460422.952103,1.00129,0.00108,1.2842,0.54,1.74,24.82,20000
2460422.952312,0.99943,0.00108,1.2832,1.52,0.41,24.77,20644
2460422.952532,1.00142,0.00108,1.2821,1.73,0.11,25.09,16582
2460422.952741,1.00418,0.00108,1.2811,0.55,0.52,25.29,16670
2460422.952949,1.00101,0.00107,1.2801,0.61,-1.62,23.98,21663
2460422.953158,0.99821,0.00107,1.2790,1.58,0.09,24.58,23287
2460422.953378,1.00044,0.00107,1.2780,0.41,0.11,24.21,21738
2460422.953587,0.99909,0.00107,1.2770,0.44,-0.54,25.07,19081
2460422.953796,0.99862,0.00107,1.2760,-1.43,0.64,24.20,20835
2460422.954004,1.00045,0.00107,1.2750,-0.82,-0.27,24.68,22534
2460422.954213,1.00174,0.00107,1.2740,-2.52,-0.63,24.59,20358
2460422.954422,1.00085,0.00106,1.2730,0.32,-0.31,24.67,20520
2460422.954642,0.99800,0.00106,1.2719,1.01,0.20,24.60,21481
2460422.954851,1.00191,0.00106,1.2710,2.00,0.52,24.73,20651
2460422.955059,0.99870,0.00106,1.2699,1.06,0.25,24.28,21916
2460422.955291,1.00114,0.00106,1.2689,1.67,-0.37,23.50,24058
2460422.955488,1.00027,0.00106,1.2679,1.63,-0.29,23.61,24190
2460422.955709,0.99982,0.00106,1.2669,1.20,0.08,23.88,22968
2460422.955917,0.99973,0.00106,1.2659,2.44,-0.03,24.45,21981
2460422.956172,1.00239,0.00106,1.2648,-0.12,-0.41,23.11,24675
2460422.956392,0.99903,0.00105,1.2637,0.83,0.67,24.27,23714
2460422.956613,1.00111,0.00106,1.2627,-0.22,-1.25,24.85,18733
2460422.956868,0.99885,0.00105,1.2615,-3.98,1.08,25.05,19900
2460422.957100,0.99830,0.00105,1.2605,-2.69,-1.23,24.59,20743
2460422.957308,1.00390,0.00106,1.2595,1.71,0.43,25.02,18319
2460422.958131,1.00110,0.00105,1.2557,-0.99,0.70,25.41,17747
2460422.958363,0.99746,0.00104,1.2547,2.19,-0.72,24.64,20463
2460422.958606,1.00014,0.00104,1.2536,1.49,-0.06,24.36,22276
2460422.958861,0.99854,0.00104,1.2524,0.43,-0.24,24.12,22335
2460422.959082,1.00209,0.00104,1.2514,-0.77,-0.36,24.83,18689
2460422.959290,0.99927,0.00104,1.2505,0.62,0.30,23.82,21748
2460422.959499,1.00050,0.00104,1.2496,-1.33,-0.17,23.80,22525
2460422.959708,0.99922,0.00104,1.2487,-2.05,-0.29,23.93,23939
2460422.959916,1.00119,0.00104,1.2477,-1.06,0.37,24.36,22068
2460422.960137,1.00034,0.00104,1.2467,1.90,0.10,22.98,26417
2460422.960345,0.99991,0.00103,1.2458,0.23,0.57,23.87,25076
2460422.960554,1.00076,0.00103,1.2449,2.03,-0.44,23.30,24747
2460422.960774,1.00109,0.00103,1.2440,0.72,0.38,23.44,26202
2460422.960983,1.00118,0.00103,1.2430,0.47,-0.44,25.31,26480
