BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460423.045897,1.00004,0.00095,1.0328,0.87,-0.63,21.22,23702
2460423.046057,0.99949,0.00095,1.0326,-1.23,-1.31,21.70,20106
2460423.046217,1.00287,0.00095,1.0325,1.17,1.70,22.21,15568
2460423.046408,1.00099,0.00095,1.0323,-2.10,-1.46,21.87,16188
2460423.046574,1.00187,0.00095,1.0321,-1.02,-2.54,22.84,14350
2460423.046734,1.00027,0.00095,1.0320,0.51,-0.84,22.20,18093
2460423.046893,0.99975,0.00095,1.0318,-1.66,-0.41,23.59,16426
2460423.047066,1.00029,0.00095,1.0316,0.48,2.23,20.61,20745
2460423.047232,1.00066,0.00095,1.0315,0.51,0.76,21.06,20656
2460423.047401,1.00158,0.00095,1.0313,0.33,0.21,21.22,19062
2460423.047569,1.00133,0.00095,1.0312,-0.07,-1.71,22.05,20106
2460423.047742,0.99991,0.00094,1.0310,-0.39,-0.38,21.80,18348
2460423.047909,0.99948,0.00095,1.0308,0.02,1.56,23.18,13786
2460423.048077,0.99844,0.00094,1.0307,-0.91,-0.23,23.44,14279
2460423.048237,1.00051,0.00095,1.0305,1.73,-0.18,23.06,14344
2460423.048402,1.00073,0.00095,1.0304,-1.28,-1.00,23.21,15097
2460423.048582,0.99874,0.00095,1.0302,1.11,1.32,24.16,13817
2460423.048791,0.99901,0.00094,1.0300,0.49,1.14,22.29,16521
2460423.048959,1.00165,0.00095,1.0298,0.59,1.49,23.15,15923
2460423.049126,0.99743,0.00094,1.0297,-0.16,-0.82,23.09,13479
2460423.049458,1.00087,0.00095,1.0294,-2.10,-2.40,23.76,13922
2460423.049623,1.00133,0.00095,1.0292,-0.72,-0.76,22.21,16515
2460423.049819,1.00032,0.00094,1.0291,-0.85,-1.09,24.05,14727
2460423.049979,0.99859,0.00094,1.0289,-1.83,0.23,22.89,14561
2460423.050144,1.00114,0.00095,1.0288,-1.21,-2.43,22.93,14120
2460423.050332,1.00137,0.00094,1.0286,0.07,-1.08,23.00,16387
2460423.050492,1.00094,0.00095,1.0285,1.69,0.64,23.31,14063
2460423.050651,1.00021,0.00094,1.0283,-1.05,0.11,22.90,15580
2460423.050824,1.00054,0.00094,1.0282,-0.48,-0.30,22.18,14987
2460423.050983,0.99911,0.00094,1.0280,-0.04,1.19,23.49,14914
2460423.051142,1.00086,0.00094,1.0279,-0.48,-1.42,21.50,16191
2460423.051332,0.99953,0.00094,1.0277,-0.10,0.60,21.28,18806
2460423.051499,0.99961,0.00094,1.0276,0.54,1.59,21.95,17057
2460423.051666,1.00058,0.00094,1.0275,-0.60,0.23,22.95,14496
2460423.051858,1.00150,0.00095,1.0273,-1.47,-0.46,24.29,11501
2460423.052017,1.00181,0.00095,1.0272,-0.60,-2.32,24.64,13053
2460423.052178,1.00065,0.00094,1.0270,0.20,1.64,22.25,13998
2460423.052347,0.99944,0.00094,1.0269,-1.02,-0.11,22.53,15123
2460423.052541,1.00242,0.00095,1.0267,2.81,-0.75,23.67,12765
2460423.052723,0.99957,0.00094,1.0266,-1.22,0.78,22.84,14329
2460423.053049,1.00011,0.00094,1.0263,-0.07,0.31,23.50,13419
2460423.053224,1.00111,0.00094,1.0262,-0.26,-1.57,23.41,13383
