BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.810634,1.00112,0.00057,1.0741,0.70,-0.29,18.92,47916
2460660.810912,1.00069,0.00057,1.0734,1.45,-0.24,19.26,48129
2460660.811179,0.99947,0.00057,1.0728,1.92,0.33,19.83,44714
2460660.811446,1.00185,0.00057,1.0721,0.33,0.60,19.32,46479
2460660.811712,1.00104,0.00057,1.0715,0.53,0.28,18.60,51247
2460660.811990,1.00047,0.00057,1.0708,0.17,1.25,20.30,41674
2460660.812257,1.00114,0.00057,1.0702,-0.98,0.63,19.77,34721
2460660.812524,1.00016,0.00057,1.0695,-1.35,-0.85,20.96,32634
2460660.812790,0.99988,0.00057,1.0689,-1.61,-0.05,20.83,36117
2460660.813057,0.99980,0.00057,1.0682,0.12,-0.48,19.98,44268
2460660.813335,1.00008,0.00057,1.0676,1.97,-0.06,19.67,42596
2460660.813602,1.00103,0.00057,1.0670,-0.33,-0.15,19.51,48361
2460660.813868,1.00024,0.00057,1.0664,0.29,-1.16,19.26,49438
2460660.814135,0.99928,0.00057,1.0657,-0.67,0.88,19.56,46326
2460660.814413,0.99992,0.00057,1.0651,-1.19,0.23,19.48,50028
2460660.814680,1.00136,0.00057,1.0645,-1.35,0.05,19.22,51043
2460660.814946,1.00058,0.00057,1.0639,-0.97,-1.06,20.11,43795
2460660.815235,0.99838,0.00057,1.0632,1.29,-0.29,20.24,45671
2460660.815502,1.00098,0.00057,1.0626,1.67,0.44,19.36,45907
2460660.815768,1.00016,0.00057,1.0620,1.48,0.20,20.25,43345
2460660.816035,1.00040,0.00057,1.0614,-0.52,-0.19,19.06,52414
2460660.816301,0.99928,0.00057,1.0608,0.80,-0.59,19.35,43976
2460660.816580,1.00049,0.00057,1.0602,-1.63,0.78,19.79,36952
2460660.816846,0.99974,0.00056,1.0596,-0.31,0.21,18.45,49140
2460660.817124,1.00036,0.00056,1.0591,-0.88,-0.96,18.93,51447
2460660.817391,1.00174,0.00056,1.0585,0.07,-0.62,18.87,51758
2460660.817658,1.00143,0.00056,1.0579,0.91,-0.77,18.72,49432
2460660.817924,1.00003,0.00056,1.0573,1.87,0.40,19.65,42561
2460660.818191,1.00116,0.00057,1.0567,0.85,1.11,19.47,37730
2460660.818469,0.99928,0.00057,1.0562,-0.87,0.27,20.72,32367
