BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.784247,0.99494,0.00076,1.1581,1.98,0.38,23.13,17526
2460660.784446,0.99824,0.00077,1.1572,1.06,1.40,22.66,17495
2460660.784651,0.99848,0.00076,1.1565,0.85,0.80,23.23,18059
2460660.784850,0.99881,0.00076,1.1557,-0.47,-0.25,22.20,18063
2460660.785049,1.00021,0.00076,1.1549,-0.23,-1.00,22.14,21055
2460660.785255,0.99787,0.00077,1.1541,2.03,-2.50,24.53,14373
2460660.785454,0.99791,0.00076,1.1533,-0.70,2.75,22.46,17669
2460660.785660,0.99864,0.00076,1.1525,-0.09,0.59,23.50,19897
2460660.785859,0.99875,0.00076,1.1517,-1.30,-1.36,21.90,21713
2460660.786058,1.00049,0.00076,1.1510,-2.09,0.35,20.74,26359
2460660.786264,0.99968,0.00076,1.1502,-1.42,-1.06,21.78,21309
2460660.786463,0.99877,0.00076,1.1494,0.85,0.77,21.37,20221
2460660.786662,0.99803,0.00076,1.1486,0.34,0.17,22.12,23102
2460660.786868,0.99832,0.00076,1.1479,0.46,0.45,22.04,21023
2460660.787067,0.99943,0.00076,1.1471,-0.54,0.05,21.80,25560
2460660.787274,1.00061,0.00076,1.1463,1.07,1.48,21.52,22952
2460660.787473,1.00124,0.00076,1.1456,0.63,0.27,22.01,22827
2460660.787671,0.99892,0.00076,1.1448,-0.41,0.62,22.21,24875
2460660.787876,0.99627,0.00075,1.1441,-1.88,-2.31,21.23,22114
2460660.788075,1.00165,0.00076,1.1433,-1.11,0.60,21.74,22034
2460660.788281,1.00014,0.00076,1.1426,-1.29,1.49,20.98,23926
2460660.788479,1.00034,0.00076,1.1418,0.80,-0.42,20.84,27404
2460660.788678,1.00099,0.00076,1.1411,1.53,0.72,21.05,24911
2460660.788883,0.99878,0.00075,1.1404,0.30,0.29,21.12,26146
2460660.789082,1.00101,0.00075,1.1396,0.19,-0.42,21.15,23474
2460660.789288,0.99964,0.00075,1.1389,0.06,1.41,21.61,22516
2460660.789486,0.99909,0.00075,1.1382,-0.17,-0.12,20.53,28033
2460660.789685,0.99751,0.00075,1.1374,0.35,0.59,20.80,26631
2460660.789891,0.99816,0.00075,1.1367,-0.21,-0.71,20.60,26509
2460660.790089,0.99886,0.00075,1.1360,-2.06,0.96,20.92,28641
2460660.790288,0.99933,0.00075,1.1353,-1.51,-0.11,21.01,24936
2460660.790493,0.99861,0.00075,1.1345,-0.94,-0.18,20.89,26418
2460660.790692,1.00008,0.00075,1.1338,0.59,-0.30,20.88,27053
2460660.790897,0.99909,0.00075,1.1331,1.44,0.19,21.32,23692
2460660.791096,0.99900,0.00075,1.1324,1.31,-0.20,21.16,24124
2460660.791295,0.99780,0.00075,1.1317,0.53,1.49,21.89,23316
2460660.791501,1.00158,0.00075,1.1310,-0.42,-0.65,21.15,23977
2460660.791699,0.99970,0.00075,1.1303,0.03,0.12,20.23,28898
2460660.791905,1.00069,0.00075,1.1296,1.03,-0.07,20.51,29745
2460660.792103,0.99948,0.00075,1.1289,-0.47,0.57,20.28,28990
2460660.792309,1.00016,0.00075,1.1282,-0.24,0.34,20.28,28543
2460660.792507,1.00129,0.00075,1.1275,-1.42,-0.01,20.66,29585
2460660.792706,1.00076,0.00074,1.1268,-2.30,-0.61,19.92,31579
2460660.792912,0.99990,0.00074,1.1261,0.81,-0.20,19.34,35785
2460660.793110,0.99901,0.00074,1.1254,0.57,-0.64,20.28,31290
2460660.793316,0.99866,0.00074,1.1247,1.34,1.37,19.84,32914
2460660.793514,0.99967,0.00074,1.1240,0.39,0.53,20.16,31190
