BJD_TDB,Flux,Err,Airmass,DX(pix),DY(pix),FWHM(pix),Peak(ADU)
2460660.794907,0.99670,0.00090,1.1194,-3.05,-0.29,21.38,22497
2460660.795093,0.99947,0.00091,1.1187,-0.09,-0.51,20.79,23192
2460660.795267,0.99978,0.00091,1.1182,1.16,-0.12,21.63,20082
2460660.795441,0.99606,0.00090,1.1176,0.30,-0.04,21.38,21867
2460660.795626,0.99523,0.00090,1.1170,1.46,1.37,20.97,23494
2460660.795800,0.99801,0.00090,1.1164,-0.48,-0.25,21.16,22446
2460660.795974,0.99660,0.00090,1.1158,0.75,0.88,21.30,20981
2460660.796159,0.99925,0.00091,1.1153,0.09,-0.24,21.06,20637
2460660.796333,0.99772,0.00090,1.1147,1.44,1.01,21.75,20359
2460660.796507,0.99800,0.00090,1.1141,0.65,-0.61,20.88,23353
2460660.796693,0.99694,0.00090,1.1136,0.27,-0.69,21.25,21159
2460660.796866,0.99791,0.00090,1.1130,-1.89,0.18,21.02,22529
2460660.797052,1.00013,0.00090,1.1124,-0.95,-0.37,20.93,23220
2460660.797226,0.99548,0.00090,1.1119,-0.32,-0.12,21.34,21972
2460660.797400,1.00104,0.00090,1.1113,0.88,-0.56,21.09,22092
2460660.797585,0.99893,0.00090,1.1107,1.96,-0.63,21.00,21865
2460660.797759,0.99815,0.00090,1.1102,0.58,0.06,21.15,21839
2460660.797933,0.99856,0.00090,1.1096,0.37,0.28,21.37,20755
2460660.798118,1.00000,0.00090,1.1091,0.85,-0.35,20.83,23385
2460660.798292,0.99704,0.00090,1.1085,0.70,0.42,20.72,23817
2460660.798466,0.99787,0.00090,1.1079,0.15,-0.22,21.09,22089
2460660.798651,0.99878,0.00090,1.1074,0.27,-0.88,21.62,19758
2460660.798825,0.99747,0.00090,1.1068,-0.36,0.96,21.45,19637
2460660.798999,1.00083,0.00090,1.1063,-1.00,-0.55,21.74,18370
2460660.799185,0.99815,0.00090,1.1057,-0.84,-1.27,22.14,17281
